Link;Fiyat;İlan Tarihi;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Kasa Tipi;Renk;Motor Hacmi;Motor Gücü;Araç Durumu;Boya-değişen
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-5-bluehdi-feel/22-c-elysee-108-km-agir-bakimlari-yapilmis/34056604;780.000 TL;29 Kasım 2025;Citroen;C-Elysee;1.5 BlueHDi Feel;2022;108.000 km;Düz;50 lt;Sedan;Beyaz;1499 cc;100 hp;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-citroen-c-elysee-1-5-bluehdi-feel/sadece-84-999de-nokta-boyasiz-hatasiz-2022-model-1-5-hdic-elyyse/35260127;849.999 TL;29 Kasım 2025;Citroen;C-Elysee;1.5 BlueHDi Feel;2022;84.999 km;Düz;50 lt;Sedan;Beyaz;1499 cc;100 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-citroen-c3-1-4-hdi-collection/sahibinden-citroen-c3-1-4-hdi-collection-2013-model/35272349;420.000 TL;29 Kasım 2025;Citroen;C3;1.4 HDi Collection;2013;253.000 km;Düz;45 lt;Hatchback/5;Beyaz;1398 cc;71 hp;İkinci El;3 değişen, 1 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-citroen-c-elysee-1-6-hdi-exclusive/sahibinden-citroen-c-elysee-1-6-hdi-exclusive-2012-model/35272065;475.000 TL;29 Kasım 2025;Citroen;C-Elysee;1.6 HDi Exclusive;2012;286.000 km;Düz;48 lt;Sedan;Füme;1560 cc;93 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-citroen-c-elysee-1-5-bluehdi-feel/sahibinden-citroen-c-elysee-1-5-bluehdi-feel-2020-model/35271543;825.000 TL;29 Kasım 2025;Citroen;C-Elysee;1.5 BlueHDi Feel;2020;148.000 km;Düz;50 lt;Sedan;Beyaz;1499 cc;100 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-citroen-c5-1-6-hdi-sx-pk/sahibinden-citroen-c5-1-6-hdi-sx-pk-2011-model-250-000-km-bej/35270772;607.000 TL;29 Kasım 2025;Citroen;C5;1.6 HDi SX PK;2011;250.000 km;Düz;71 lt;Sedan;Bej;1560 cc;111 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-citroen-c4-1-4-sx/sahibinden-2006-model/35270630;299.999 TL;29 Kasım 2025;Citroen;C4;1.4 SX;2006;310.000 km;Düz;60 lt;Hatchback/5;Beyaz;1360 cc;91 hp;İkinci El;1 değişen, 7 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-citroen-c4-1-6-sx-pk/sahibinden-citroen-c4-1-6-sx-pk-2007-model/35282356;455.000 TL;29 Kasım 2025;Citroen;C4;1.6 SX PK;2007;235.000 km;Otomatik;60 lt;Hatchback/5;Siyah;1587 cc;111 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-citroen-c3-1-4-x-furio/sahibinden-citroen-c3-1-4-x-furio-2008-model/31411667;368.000 TL;29 Kasım 2025;Citroen;C3;1.4 X Furio;2008;206.000 km;Düz;47 lt;Hatchback/5;Kırmızı;1360 cc;76 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-6-trend/ege-motors-ford-fiesta-1-6-trend-otomatik-78-000km-emsalsiz-temz/34751465;789.000 TL;29 Kasım 2025;Ford;Fiesta;1.6 Trend;2014;78.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;2 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-4-tdci-comfort/berkay-otomotiv-ford-fieasta-1-4-tdci-degisensiz-emsalsiz/35283887;333.000 TL;29 Kasım 2025;Ford;Fiesta;1.4 TDCi Comfort;2003;244.000 km;Düz;45 lt;Hatchback/5;Gri;1399 cc;68 hp;İkinci El;4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend/my-baha-auto-dan-2007-model-ford-focus-1-6-dizel-masrafsiz/30841724;442.900 TL;29 Kasım 2025;Ford;Focus;1.6 TDCi Trend;2007;233.000 km;Düz;Dizel;Sedan;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;1 değişen, 6 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-trend-x/brt-motor-s-tan-hatasiz-tramersiz-k-karta-12-taksit-imkani/35266971;1.225.000 TL;28 Kasım 2025;Ford;Focus;1.5 TDCi Trend X;2020;162.350 km;Otomatik;Dizel;Sedan;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend/2007-ford-focus-1-6-otomatik-dizel-degisensiz/33114517;485.000 TL;28 Kasım 2025;Ford;Focus;1.6 TDCi Trend;2007;277.000 km;Otomatik;55 lt;Sedan;Gri;1560 cc;110 hp;İkinci El;5 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-4-tdci-titanium/ford-fiesta-titanium-full-paket-bakimli-k-karti-12-taksit/35252484;439.000 TL;28 Kasım 2025;Ford;Fiesta;1.4 TDCi Titanium;2012;223.000 km;Düz;45 lt;Hatchback/5;Beyaz;1398 cc;70 hp;İkinci El;2 değişen, 2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-titanium/2020-focus-titanium-sunroof-eco-blue-sadece-90-ooo-km/35250236;1.559.000 TL;28 Kasım 2025;Ford;Focus;1.5 TDCi Titanium;2020;90.000 km;Otomatik;47 lt;Sedan;Mavi (metalik);1500 cc;120 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-ti-vct-trend-x/galeriden-ford-focus-1-6-ti-vct-trend-x-2015-model-mugla/35244130;1.030.000 TL;28 Kasım 2025;Ford;Focus;1.6 Ti-VCT Trend X;2015;155.000 km;Yarı Otomatik;55 lt;Sedan;Beyaz;1596 cc;125 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-collection/emsalsiz-rakama-ford-focus/34864994;"420.000 TL
400.000 TL";28 Kasım 2025;Ford;Focus;1.6 TDCi Collection;2011;339.000 km;Düz;Dizel;Sedan;Siyah;1401 - 1600 cm3;76 - 100 HP;İkinci El;2 değişen, 2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-trend-x/degisensiz-temiz-focus-otomatik-2017/33586527;925.000 TL;28 Kasım 2025;Ford;Focus;1.5 TDCi Trend X;2017;203.000 km;Yarı Otomatik;55 lt;Sedan;Beyaz;1499 cc;120 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-titanium-stil/boyasiz30-000km2023-ford-focus-1-5-ecoblue-titanium-stillotm/35227821;1.690.000 TL;27 Kasım 2025;Ford;Focus;1.5 TDCi Titanium Stil;2023;30.000 km;Otomatik;47 lt;Sedan;Beyaz;1500 cc;115 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-mondeo-2-0-ghia/97-ford-mondeo-2-0-ghia-sunroof-klima-aktif/35221844;210.000 TL;27 Kasım 2025;Ford;Mondeo;2.0 Ghia;1997;400.000 km;Düz;61 lt;Sedan;Mavi;1988 cc;130 hp;İkinci El;2 değişen
https://www.arabam.com/ilan/galeriden-satilik-ford-c-max-1-6-tdci-titanium/mergen-auto-dan-hatasiz-boyasiz/32079174;810.000 TL;27 Kasım 2025;Ford;C-Max;1.6 TDCi Titanium;2016;260.000 km;Düz;Dizel;MPV;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-ti-vct-trend-x/nadir-temizlikte-1-6-focus/35211804;915.000 TL;27 Kasım 2025;Ford;Focus;1.6 Ti-VCT Trend X;2015;123.000 km;Düz;Benzin;Sedan;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;1 değişen, 2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-ford-focus-1-5-tdci-titanium-x/sahibinden-ford-focus-1-5-tdci-titanium-x-2024-model-yetkili-servis-bakimli/35194338;1.800.000 TL;27 Kasım 2025;Ford;Focus;1.5 TDCi Titanium X;2024;31.500 km;Otomatik;47 lt;Sedan;Beyaz;1500 cc;115 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend-x/hatasiz-boyasiz-orjinal-fort-fokus-trent-x-125-binde/34091714;1.110.000 TL;27 Kasım 2025;Ford;Focus;1.6 TDCi Trend X;2015;125.000 km;Düz;Dizel;Sedan;Beyaz;1401 - 1600 cm3;76 - 100 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend/carleon-dan-ford-focus-kusursuz-cam-gibi/33000718;399.000 TL;27 Kasım 2025;Ford;Focus;1.6 TDCi Trend;2006;298.500 km;Düz;55 lt;Sedan;Gri;1560 cc;90 hp;İkinci El;2 değişen, 8 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-titanium-stil/25-cikisli-oto-ford-focus-1-5ecoblue-titanium-stil-hatasiz/35132779;1.709.000 TL;26 Kasım 2025;Ford;Focus;1.5 TDCi Titanium Stil;2024;27.000 km;Otomatik;Dizel;Sedan;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-titanium-x/bmg-motors-tan-sifir-ayarinda-focus/34626053;1.665.000 TL;26 Kasım 2025;Ford;Focus;1.5 TDCi Titanium X;2023;48.000 km;Otomatik;47 lt;Sedan;Beyaz;1500 cc;115 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend-x/hatasiz-boyasiz-ford-focus-1-6-tdci-trend-x-fuul-bakimli/34625769;827.500 TL;26 Kasım 2025;Ford;Focus;1.6 TDCi Trend X;2012;220.000 km;Düz;Dizel;Sedan;Gri;1401 - 1600 cm3;76 - 100 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-trend-x/sadece-38-binde-hatasiz-boyasiz-kayitsiz-2020-model-focus/33972639;1.499.750 TL;26 Kasım 2025;Ford;Focus;1.5 TDCi Trend X;2020;39.000 km;Otomatik;Dizel;Sedan;Mavi;1401 - 1600 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-mondeo-1-6-tdci-titanium/orcunmotors-2015-ford-mondeo-titanium-1-6tdci/28347765;860.000 TL;26 Kasım 2025;Ford;Mondeo;1.6 TDCi Titanium;2015;198.000 km;Düz;Dizel;Sedan;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;1 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-escort-1-6-clx/onallardan-ford-escort-1-6-zetec-1998-model-izmir-takas-olur/35165609;155.000 TL;25 Kasım 2025;Ford;Escort;1.6 CLX;1998;286.000 km;Düz;55 lt;Hatchback/5;Gri;1597 cc;90 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/sahibinden-satilik-ford-focus-1-5-tdci-trend-x/orijinal-tertemiz-sorunsuz-bakimli-kazasiz-faturali/35159642;1.105.000 TL;25 Kasım 2025;Ford;Focus;1.5 TDCi Trend X;2018;208.000 km;Yarı Otomatik;55 lt;Sedan;Beyaz;1499 cc;120 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-4-tdci-trend/kumru-otomotiv-den-2012-ford-fiesta-1-4-tdci-70-hp-trend/35146340;595.000 TL;25 Kasım 2025;Ford;Fiesta;1.4 TDCi Trend;2012;196.000 km;Düz;45 lt;Hatchback/5;Beyaz;1398 cc;70 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-c-max-1-6-tdci-ghia/galeriden-ford-c-max-1-6-tdci-ghia-2006-model-isparta/35145388;475.000 TL;25 Kasım 2025;Ford;C-Max;1.6 TDCi Ghia;2006;280.000 km;Düz;55 lt;MPV;Gri (metalik);1560 cc;110 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/sahibinden-satilik-ford-mondeo-1-5-ecoboost-titanium/kazasiz-led-tekno-serit-takip-bliss-sunroof-yeni-nesil-blok/35134249;1.150.000 TL;25 Kasım 2025;Ford;Mondeo;1.5 Ecoboost Titanium;2015;175.000 km;Otomatik;6,3 lt;Sedan;Beyaz;1498 cc;160 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend-x/2015-model-ford-focus-1-6-tdci-trend-x/35132097;975.000 TL;25 Kasım 2025;Ford;Focus;1.6 TDCi Trend X;2015;157.000 km;Düz;Dizel;Sedan;Beyaz;1401 - 1600 cm3;76 - 100 HP;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-ghia/2001-model-focus-ghia-hic-tup-takilmamis/35130127;455.000 TL;25 Kasım 2025;Ford;Focus;1.6 Ghia;2001;320.000 km;Düz;Benzin;Sedan;Gri;1401 - 1600 cm3;76 - 100 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend/2013-model-ford-focus-1-6-tdci-6-ileri-geri-gorus-aksesuarli/33420213;815.000 TL;25 Kasım 2025;Ford;Focus;1.6 TDCi Trend;2013;195.000 km;Düz;Dizel;Sedan;Gri;1401 - 1600 cm3;76 - 100 HP;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-style/kuzey-motors-tan-2018-ford-focus-otomatik-vites/35113693;895.000 TL;24 Kasım 2025;Ford;Focus;1.5 TDCi Style;2017;250.000 km;Yarı Otomatik;55 lt;Sedan;Beyaz;1499 cc;120 hp;İkinci El;5 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-ford-fiesta-1-4-tdci-comfort/sahibinden-ford-fiesta-1-4-tdci-comfort-2007-model/35099312;320.000 TL;24 Kasım 2025;Ford;Fiesta;1.4 TDCi Comfort;2007;323.500 km;Düz;45 lt;Hatchback/5;Gri (Gümüş);1399 cc;68 hp;İkinci El;2 değişen
https://www.arabam.com/ilan/galeriden-satilik-ford-c-max-1-6-tdci-trend/galeriden-ford-c-max-1-6-tdci-trend-2007-model-konya/34842035;500.000 TL;24 Kasım 2025;Ford;C-Max;1.6 TDCi Trend;2007;250.000 km;Otomatik;55 lt;MPV;Gri (Gümüş);1560 cc;110 hp;İkinci El;1 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-titanium-x/ustaoglu-otomotivden-manyetik-gri-hatasiz-2024-model-focus/34825439;1.865.000 TL;24 Kasım 2025;Ford;Focus;1.5 TDCi Titanium X;2024;29.650 km;Otomatik;Dizel;Sedan;Gri;1401 - 1600 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-5-tdci-trend/2013-fort-fiesta-1-5-tdci-yeni-kasa-2-parca-boyali-ful-bakimli/34531794;459.000 TL;24 Kasım 2025;Ford;Fiesta;1.5 TDCi Trend;2013;385.000 km;Düz;42 lt;Hatchback/5;Gri;1498 cc;75 hp;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-titanium/galeri-erdinc-den-2020-model-focus-titanium-49-000km-de-dizel-otomatik/31190753;1.495.000 TL;23 Kasım 2025;Ford;Focus;1.5 TDCi Titanium;2020;51.000 km;Otomatik;47 lt;Sedan;Beyaz;1500 cc;120 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/sahibinden-satilik-ford-fiesta-1-4-tdci-titanium/sahibinden-ford-fiesta-1-4-tdci-titanium-2012-model/35056422;740.000 TL;23 Kasım 2025;Ford;Fiesta;1.4 TDCi Titanium;2012;104.000 km;Düz;45 lt;Hatchback/5;Siyah;1398 cc;70 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-ti-vct-trend-x/boyasiz-35-bin-km-ford-focus-1-5-ti-vct-trend-x-2020-model-manisa/34779229;1.375.000 TL;23 Kasım 2025;Ford;Focus;1.5 Ti-VCT Trend X;2020;35.000 km;Otomatik;52 lt;Sedan;Mavi;1497 cc;123 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend-x/galeriden-ford-focus-1-6-tdci-trend-x-2017-model-agri/35045766;1.150.000 TL;22 Kasım 2025;Ford;Focus;1.6 TDCi Trend X;2017;163.000 km;Düz;53 lt;Sedan;Beyaz;1560 cc;95 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-mondeo-1-5-ecoboost-style/galeriden-ford-mondeo-1-5-ecoboost-style-2015-model-konya/35022927;935.000 TL;22 Kasım 2025;Ford;Mondeo;1.5 Ecoboost Style;2015;235.000 km;Otomatik;6,3 lt;Sedan;Beyaz;1498 cc;160 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend/2012-ford-focus-trend-1-6-tdci-95-bg-233-000-km/34752682;649.750 TL;22 Kasım 2025;Ford;Focus;1.6 TDCi Trend;2012;233.000 km;Düz;Dizel;Sedan;Gri;1401 - 1600 cm3;76 - 100 HP;İkinci El;2 değişen, 4 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend-x/2014-focus1-6-tdci-ici-bej-kusursuz-temizlikte-tam1-aile-araci/33000799;730.000 TL;22 Kasım 2025;Ford;Focus;1.6 TDCi Trend X;2014;273.000 km;Düz;Dizel;Sedan;Beyaz;1401 - 1600 cm3;76 - 100 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-trend-x/2016-model-170-binde-dizel-otomatik/32442483;1.010.000 TL;22 Kasım 2025;Ford;Focus;1.5 TDCi Trend X;2016;170.000 km;Otomatik;Dizel;Sedan;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;1 değişen, 2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-active/2023-hatasiz-otomatik-87000k-takas-kredi-kredi-karti-firsat-arac/35129978;1.490.000 TL;22 Kasım 2025;Ford;Focus;1.5 TDCi Active;2023;87.000 km;Otomatik;Dizel;Hatchback/5;Gri;1401 - 1600 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-1-style/cml-auto-dan-2023-ford-fiesta-57-000-km-kusursuz-bakimli/34466313;815.000 TL;22 Kasım 2025;Ford;Fiesta;1.1 Style;2023;57.000 km;Düz;42 lt;Hatchback/5;Beyaz;1084 cc;75 hp;İkinci El;1 değişen
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-ti-vct-titanium/hatasiz-titanyum-paket-otomatik-2012-model-ford-focus/32079760;940.000 TL;22 Kasım 2025;Ford;Focus;1.6 Ti-VCT Titanium;2012;144.000 km;Yarı Otomatik;55 lt;Sedan;Kahverengi;1596 cc;125 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-4-tdci-titanium/mavioglu-otomotiv-den-degisensiz-1-4-tdci-titanium/34752363;710.000 TL;21 Kasım 2025;Ford;Fiesta;1.4 TDCi Titanium;2012;138.000 km;Düz;45 lt;Hatchback/5;Kırmızı;1398 cc;70 hp;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-5-tdci-titanium/galeriden-ford-fiesta-1-5-tdci-titanium-2016-model-adana/34177938;820.000 TL;21 Kasım 2025;Ford;Fiesta;1.5 TDCi Titanium;2016;187.000 km;Düz;42 lt;Hatchback/5;Beyaz;1498 cc;75 hp;İkinci El;2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-c-max-1-6-trend/galeriden-satlik-orjinal-boyasiz-ford-c-max-1-6trent-lpgli-isli/34471199;565.750 TL;21 Kasım 2025;Ford;C-Max;1.6 Trend;2005;233.250 km;Düz;LPG & Benzin;MPV;Gri;1401 - 1600 cm3;76 - 100 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-ti-vct-style/krediye-uygun-ford-focus-1-6-ti-vct-style-2012-model-antalya/33867380;840.000 TL;20 Kasım 2025;Ford;Focus;1.6 Ti-VCT Style;2012;151.000 km;Yarı Otomatik;55 lt;Sedan;Siyah;1596 cc;125 hp;İkinci El;1 değişen, 2 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-style/ford-focus-1-5-tdci-style-2016-model-eskisehir/34690543;1.195.000 TL;20 Kasım 2025;Ford;Focus;1.5 TDCi Style;2016;133.000 km;Yarı Otomatik;55 lt;Sedan;Beyaz;1499 cc;120 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-collection/mgokkol-auto-dan-degisensiz-boyasiz-230-000-km-2005-model-focus/30795093;550.000 TL;20 Kasım 2025;Ford;Focus;1.6 Collection;2005;233.000 km;Düz;55 lt;Sedan;Beyaz;1596 cc;100 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-trend-x/galeriden-ford-focus-1-5-tdci-trend-x-2020-model-mersin/34944708;1.430.000 TL;20 Kasım 2025;Ford;Focus;1.5 TDCi Trend X;2020;86.500 km;Otomatik;47 lt;Sedan;Siyah;1500 cc;120 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-trend-x/h-a-2016-ford-focus-trend-x-123-000-km-otomatk-degisensz-hatasz/35133452;1.020.000 TL;20 Kasım 2025;Ford;Focus;1.5 TDCi Trend X;2016;123.000 km;Yarı Otomatik;55 lt;Sedan;Beyaz;1499 cc;120 hp;İkinci El;6 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-4-tdci-titanium/2011-fiesta-titanium-1-4-dizel-agir-bakimlari-yapilmis-bakimli/33297378;380.000 TL;20 Kasım 2025;Ford;Fiesta;1.4 TDCi Titanium;2011;240.000 km;Düz;45 lt;Hatchback/5;Siyah;1398 cc;70 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend/rose-motors-dan-tek-degisenli-ford-focus/32402195;449.000 TL;20 Kasım 2025;Ford;Focus;1.6 TDCi Trend;2010;330.000 km;Düz;55 lt;Hatchback/5;Gri;1560 cc;110 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-4-tdci-trend/oz-akdeniz-otomotivden-2012-model-ford-fiesta-1-4-tdci-140-000km/34926807;585.000 TL;19 Kasım 2025;Ford;Fiesta;1.4 TDCi Trend;2012;140.000 km;Düz;45 lt;Hatchback/5;Beyaz;1398 cc;70 hp;İkinci El;1 değişen, 1 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-collection/k-k-taksit-tam-otomatik-vites-lpg-sunrooflu-cok-temiz-focus/34917979;489.950 TL;19 Kasım 2025;Ford;Focus;1.6 Collection;2004;226.000 km;Düz;55 lt;Hatchback/5;Yeşil;1596 cc;100 hp;İkinci El;2 değişen, 6 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-25-trend/dusuk-km-ford-fiesta/34927627;510.000 TL;19 Kasım 2025;Ford;Fiesta;1.25 Trend;2009;136.500 km;Düz;42 lt;Hatchback/5;Siyah;1242 cc;82 hp;İkinci El;3 değişen, 3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-b-max-1-6-trend/2013-mod-otomatik-orjinal-128-500-km-b-max-1-6-trend-powershift/34926851;"785.000 TL
775.000 TL";19 Kasım 2025;Ford;B-Max;1.6 Trend;2013;128.500 km;Yarı Otomatik;48 lt;MPV;Füme;1596 cc;105 hp;İkinci El;Belirtilmemiş
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-titanium-stil/nokta-hatasiz-boyasiz-tramersiz-focus-titanium-stil/34314505;1.899.000 TL;19 Kasım 2025;Ford;Focus;1.5 TDCi Titanium Stil;2025;11.000 km;Otomatik;Dizel;Sedan;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-ti-vct-trend-x/irkay-otomotiv-den-otomatik-ford-focus-ti-vct-trend-x-123-hp/33800100;1.340.000 TL;19 Kasım 2025;Ford;Focus;1.5 Ti-VCT Trend X;2020;104.000 km;Otomatik;52 lt;Sedan;Gri;1497 cc;123 hp;İkinci El;3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-6-titanium/2015-fiesta-1-6-benzin-lpg-146-bin-km/32258797;919.000 TL;19 Kasım 2025;Ford;Fiesta;1.6 Titanium;2015;148.000 km;Otomatik;Benzin;Hatchback/5;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-tdci-trend/2007-model-ford-focus-1-6-tdci-uygun-fiyat-gelen-alir/34868622;435.000 TL;18 Kasım 2025;Ford;Focus;1.6 TDCi Trend;2007;310.000 km;Düz;Dizel;Sedan;Gri;1401 - 1600 cm3;101 - 125 HP;İkinci El;1 değişen, 3 boyalı
https://www.arabam.com/ilan/galeriden-satilik-ford-fiesta-1-4-comfort/2006-model-ford-fiesta-benzinli-135bin-km-temiz-bakimli/34960258;"530.000 TL
485.000 TL";18 Kasım 2025;Ford;Fiesta;1.4 Comfort;2006;135.000 km;Düz;45 lt;Hatchback/3;Gri;1388 cc;80 hp;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-5-tdci-titanium/atila-otomotivden-2018-full-full-k-park-otomotik-k-ayna/34315789;1.050.000 TL;18 Kasım 2025;Ford;Focus;1.5 TDCi Titanium;2018;223.000 km;Otomatik;Dizel;Sedan;Beyaz;1401 - 1600 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-escort-1-8-clx/1997-model-ford-escort-hidrolik-direksiyon-masrafsiz/34314713;155.000 TL;18 Kasım 2025;Ford;Escort;1.8 CLX;1997;82.000 km;Düz;LPG & Benzin;Sedan;Sarı;1601 - 1800 cm3;101 - 125 HP;İkinci El;Tamamı orjinal
https://www.arabam.com/ilan/galeriden-satilik-ford-focus-1-6-ti-vct-trend-x/begoglu-otomotiv-2013-ford-focus-1-6-otomatik-vites-benzin-lpg/32691662;715.000 TL;16 Kasım 2025;Ford;Focus;1.6 Ti-VCT Trend X;2013;229.000 km;Otomatik;Benzin;Hatchback/5;Gri;1401 - 1600 cm3;101 - 125 HP;İkinci El;1 değişen, 9 boyalı
