Fiyat;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;İlan Tarihi;Boya-değişen;Araç Durumu;Link
580.000 TL;Hyundai;Getz;1.4 DOHC AB AC;2007;182.600 km;;;;1399 cc;97 hp;Hatchback/5;20 Ekim 2025;3 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-getz-1-4-dohc-ab-ac/sahibinden-hyundai-getz-1-4-dohc-ab-ac-2007-model/33753390
900.000 TL;Hyundai;Accent Blue;1.6 CRDI Mode Plus;2017;185.500 km;;;;1582 cc;136 hp;Sedan;20 Ekim 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-blue-1-6-crdi-mode-plus/sahibinden-hyundai-accent-blue-1-6-crdi-mode-plus-2017-model/33748201
440.000 TL;Hyundai;Getz;1.3 GLS;2004;205.000 km;;;;1341 cc;82 hp;Hatchback/5;20 Ekim 2025;1 değişen, 1 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-getz-1-3-gls/sahibinden-hyundai-getz-1-3-gls-2004-model/33752947
240.000 TL;Hyundai;Accent;1.5 GLS;1999;322.000 km;;;;1495 cc;92 hp;Sedan;20 Ekim 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-1-5-gls/sahibinden-hyundai-accent-1-5-gls-1999-model/33752792
210.000 TL;Hyundai;Accent;1.5 LX;1998;280.000 km;;;;1341 cc;75 hp;Sedan;20 Ekim 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-1-5-lx/sahibinden-hyundai-accent-1-5-lx-1998-model/33752668
475.000 TL;Hyundai;i20;1.4 CRDi Team;2011;217.000 km;;;;1396 cc;75 hp;Hatchback/5;20 Ekim 2025;4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-team/sahibinden-hyundai-i20-1-4-crdi-team-2011-model/33752339
610.000 TL;Hyundai;i20;1.4 CRDi Jump;2015;262.000 km;;;;1396 cc;90 hp;Hatchback/5;20 Ekim 2025;4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-jump-2015-model/33752169
285.000 TL;Hyundai;Getz;1.3 GLS;2005;305.000 km;;;;1341 cc;82 hp;Hatchback/5;20 Ekim 2025;3 değişen, 9 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-getz-1-3-gls/sahibinden-hyundai-getz-1-3-gls-2005-model/33750916
285.000 TL;Hyundai;Getz;1.3 GLS;2005;305.000 km;;;;1341 cc;82 hp;Hatchback/5;20 Ekim 2025;3 değişen, 9 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-getz-1-3-gls/sahibinden-hyundai-getz-1-3-gls-2005-model/33750916
125.000 TL;Hyundai;Excel;1.5 GLS;1992;580.000 km;;;;1468 cc;71 hp;Sedan;20 Ekim 2025;12 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-excel-1-5-gls/sahibinden-hyundai-excel-1-5-gls-1992-model/33749772
615.000 TL;Hyundai;i20;1.2 MPI Style;2015;126.000 km;;;;5001 - 5500 cm3;226 - 250 HP;Hatchback/5;20 Ekim 2025;1 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-style/sahibinden-hyundai-i20-1-2-mpi-style-2015-model/33751516
295.000 TL;Hyundai;Getz;1.4 DOHC HY KLM;2007;198.000 km;;;;1399 cc;97 hp;Hatchback/5;20 Ekim 2025;11 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-getz-1-4-dohc-hy-klm/sahibinden-hyundai-getz-1-4-dohc-hy-klm-2007-model/33751191
815.000 TL;Hyundai;i20;1.2 MPI Jump;2017;95.500 km;;;;1248 cc;84 hp;Hatchback/5;20 Ekim 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-2-mpi-jump/sahibinden-hyundai-i20-1-2-mpi-jump-2017-model/33748911
1.173.500 TL;Hyundai;Elantra;1.6 CRDi Style Plus;2018;205.000 km;;;;1582 cc;136 hp;Sedan;20 Ekim 2025;4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-crdi-style-plus/exper-raporlu-2019-cikisli-sorunsuz-otomatik-hyundai-elantra/33742291
1.099.000 TL;Hyundai;i20;1.4 MPI Style;2023;24.000 km;;;;1368 cc;100 hp;Hatchback/5;20 Ekim 2025;1 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/sahibinden-hyundai-i20-1-4-mpi-style-2023-model/33750705
1.135.000 TL;Hyundai;i20;1.4 MPI Elite;2015;63.000 km;;;;1368 cc;100 hp;Hatchback/5;20 Ekim 2025;4 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-elite/sahibinden-hyundai-i20-1-4-mpi-elite-2015-model/33750453
430.000 TL;Hyundai;i10;1.1 Select;2010;212.000 km;;;;;;Hatchback/5;20 Ekim 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i10-1-1-select/sahibinden-hyundai-i10-1-1-select-2010-model/33750167
317.500 TL;Hyundai;Getz;1.5 CRDi GL Active;2005;285.000 km;;;;1493 cc;82 hp;Hatchback/5;20 Ekim 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-getz-1-5-crdi-gl-active/sahibinden-hyundai-getz-1-5-crdi-gl-active-2005-model/33723565
595.000 TL;Hyundai;i20;1.4 CRDi Jump;2014;291.000 km;;;;1396 cc;90 hp;Hatchback/5;20 Ekim 2025;3 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-jump-2014-model/33748815
180.000 TL;Hyundai;Accent;1.3 GLS;1998;295.000 km;;;;1341 cc;75 hp;Hatchback/5;20 Ekim 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-1-3-gls/sahibinden-hyundai-accent-1-3-gls-1998-model/33748738
495.000 TL;Hyundai;Accent Era;1.4 Team;2010;296.000 km;;;;1399 cc;97 hp;Sedan;20 Ekim 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-era-1-4-team/2010-hyundai-accent-era-team-paket-safkan-benzinli/33748505
570.000 TL;Hyundai;i10;1.0 D-CVVT Style;2015;189.000 km;;;;998 cc;65 hp;Hatchback/5;20 Ekim 2025;2 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i10-1-0-d-cvvt-style/sahibinden-hyundai-i10-1-0-d-cvvt-style-2015-model/33748294
975.000 TL;Hyundai;i20;1.4 MPI Elite;2015;152.000 km;;;;1368 cc;100 hp;Hatchback/5;20 Ekim 2025;1 değişen, 1 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-elite/sahibinden-hyundai-i20-1-4-mpi-elite-2015-model/33746890
790.000 TL;Hyundai;Elantra;1.6 CRDi Style;2014;180.000 km;;;;1582 cc;136 hp;Sedan;20 Ekim 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-elantra-1-6-crdi-style/degisensiz-boyasiz-hasar-kayitsiz-aile-araci/33755927
1.083.000 TL;Hyundai;i20;1.4 MPI Style;2017;95.000 km;;;;1368 cc;100 hp;Hatchback/5;20 Ekim 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-mpi-style/askeri-personelden-hatasiz-boyasiz-degisensiz-dusuk-km-hyundai-i20-1-4-mpi-style-2017-model/33747335
475.000 TL;Hyundai;Accent Era;1.5 CRDi-VGT Team;2011;310.000 km;;;;1493 cc;110 hp;Sedan;20 Ekim 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-era-1-5-crdi-vgt-team/sahibinden-hyundai-accent-era-1-5-crdi-vgt-team-2011-model/33747481
425.000 TL;Hyundai;Accent Era;1.6 Expo Platinum;2009;501.000 km;;;;1599 cc;112 hp;Sedan;20 Ekim 2025;1 değişen, 12 boyalı;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-accent-era-1-6-expo-platinum/masrafsiz-1-6-expo-platinum/33747313
800.000 TL;Hyundai;i20;1.4 CRDi Jump;2015;175.000 km;;;;1396 cc;90 hp;Hatchback/5;20 Ekim 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-hyundai-i20-1-4-crdi-jump/sahibinden-hyundai-i20-1-4-crdi-jump-2015-model/33746589
1.040.000 TL;Audi;A3;A3 Sportback 1.6 TDI Attraction;2012;158.460 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;105 hp;Hatchback/3;29 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-audi-a3-sportback-1-6-tdi-attraction/sahibinden-otomatik-audi-a3-sportback-1-6-tdi-attraction-2012-model/35282689
1.495.000 TL;Audi;A4;A4 Sedan 1.4 TFSI Design;2015;124.000 km;Yarı Otomatik;54 lt;Beyaz;1395 cc;150 hp;Sedan;29 Kasım 2025;2 değişen, 1 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-1-4-tfsi-design/koseoglu-audi-a4-1-4-tfsi-design-122-bin-km-en-uygun-fiyat/32836934
1.699.999 TL;Audi;A4;A4 Sedan 2.0 TDI Dynamic;2017;279.000 km;Yarı Otomatik;40 lt;Beyaz;1968 cc;190 hp;Sedan;29 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi-dynamic/nokta-boyasiz-hatasiz-2017-model-2-0-tdi-limuzin-kasa-audi-a4/33648911
1.850.000 TL;Audi;A6;A6 Sedan 2.0 TDI;2015;260.000 km;Yarı Otomatik;65 lt;Beyaz;1968 cc;190 hp;Sedan;28 Kasım 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/galeriden-audi-a6-sedan-2-0-tdi-2015-model-gaziantep/35276527
1.255.000 TL;Audi;A4;A4 Sedan 2.0 TFSI Quattro;2011;170.000 km;Yarı Otomatik;65 lt;Siyah;1984 cc;211 hp;Sedan;28 Kasım 2025;1 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tfsi-quattro/full-bakimli-a4-quattro/35256470
2.300.000 TL;Audi;A6;A6 Sedan 2.0 TDI Quattro;2016;185.000 km;Yarı Otomatik;65 lt;Beyaz;1968 cc;190 hp;Sedan;28 Kasım 2025;5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi-quattro/2016-model-audi-a6-2-0tdi-quattro-185-000km-k-k-taksit/34126543
1.275.000 TL;Audi;A4;A4 Sedan 2.0 TDI;2014;241.000 km;Otomatik;63 lt;Beyaz;1968 cc;150 hp;Sedan;28 Kasım 2025;3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/2014-audi-a4-2-0-tdi-multitronic-otomatik/33047814
1.090.000 TL;Audi;A3;A3 Sportback 1.6 TDI Ambition;2015;264.000 km;Otomatik;Dizel;Siyah;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;27 Kasım 2025;2 değişen, 1 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-ambition/tertemiz-ve-gosterisli-cam-tavan-a3/34672352
370.000 TL;Audi;A3;A3 Hatchback 1.6 Ambition;1999;285.000 km;Otomatik;LPG & Benzin;Siyah;1401 - 1600 cm3;101 - 125 HP;Hatchback/3;27 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-hatchback-1-6-ambition/demirbas-audi-a3-otomatik-vites-lpg-li-sorunsuz/34672238
1.969.500 TL;Audi;A4;A4 Sedan 1.4 TFSI Design;2015;55.000 km;Yarı Otomatik;54 lt;Siyah;1395 cc;150 hp;Sedan;27 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-1-4-tfsi-design/2016-cikisli-audi-a4-sadece-55-bin-km-ful-orjinal/34462627
1.090.000 TL;Audi;A4;A4 Sedan 2.0 TDI;2015;309.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;176 - 200 HP;Sedan;27 Kasım 2025;1 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/mca-dan-2015-audi-a4-2-0-tdi-177-hp-otomatik/33557663
1.085.000 TL;Audi;A3;A3 Sportback 1.6 TDI Attraction;2012;143.000 km;Yarı Otomatik;55 lt;Siyah;1598 cc;105 hp;Hatchback/5;26 Kasım 2025;5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-attraction/ars-nova-motors-audi-a3-degisensiz-1-6-tdi-144-bin-km/35060375
1.269.000 TL;Audi;A3;A3 Sportback 1.6 TDI Attraction;2014;130.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;26 Kasım 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-attraction/2014-mod-a3-1-6-tdi-attraction-129500-km-hatasiz/33107845
1.135.000 TL;Audi;A3;A3 Sedan 1.0 TFSI Dynamic;2016;192.000 km;Yarı Otomatik;50 lt;Beyaz;999 cc;116 hp;Sedan;26 Kasım 2025;4 değişen;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-0-tfsi-dynamic/orcunmotors-2016-audi-a3-sedan-1-0tfsi-116hp/29547369
1.750.000 TL;Audi;A6;A6 Sedan 2.0 TDI;2014;245.000 km;Otomatik;Dizel;Siyah;1801 - 2000 cm3;176 - 200 HP;Sedan;25 Kasım 2025;4 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/full-bakimli-2014-audi-a6-2-0-tdi-177-hp-vakum-isitma-e-per/35124468
3.275.000 TL;Audi;A5;A5 Sportback 40 TDI Quattro Advanced;2020;130.000 km;Yarı Otomatik;58 lt;Siyah;1968 cc;204 hp;-;25 Kasım 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-40-tdi-quattro-advanced/vizyon-motorsdan-audi-a5-40-tdi-quattro-taba-advanced-hayalet/35124411
3.675.000 TL;Audi;A5;A5 Sportback 40 TDI Quattro S Line;2021;79.900 km;Otomatik;Dizel;Mavi;1801 - 2000 cm3;201 - 225 HP;Hatchback/5;25 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-40-tdi-quattro-s-line/hatasiz-audi-a5-s-line-premium-pkt-hybrid-matrix-far-keyless/35124394
865.000 TL;Audi;A3;A3 Sportback 1.6 Ambition;2008;188.000 km;Yarı Otomatik;55 lt;Siyah;1595 cc;102 hp;Hatchback/3;25 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-ambition/altinay-boyasiz-2008-audi-a3-1-6-tam-otomatik-cam-tavan-188-000/35124127
1.945.000 TL;Audi;A3;A3 Sportback 35 TFSI Advanced;2022;54.000 km;Yarı Otomatik;50 lt;Siyah;1498 cc;150 hp;Hatchback/5;25 Kasım 2025;1 değişen, 1 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-35-tfsi-advanced/begoglu-otomotiv-2022-model-audi-a3-35-tfsi-1-5-hybrid-advanced/35124036
1.440.000 TL;Audi;A3;A3 Sportback 30 TFSI Dynamic;2019;117.500 km;Otomatik;Benzin;Beyaz;1200 cm3' e kadar;101 - 125 HP;Hatchback/5;25 Kasım 2025;2 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-30-tfsi-dynamic/esada-2019-audi-a3-30-tfsi-dynamic-hatasiz-ayarinda/35123583
1.075.000 TL;Audi;A4;A4 Sedan 2.0 TDI Quattro;2013;269.000 km;Yarı Otomatik;63 lt;Siyah;1968 cc;177 hp;Sedan;25 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi-quattro/2013-audi-a4-quattro-s-tronic-limousine-177hp/28637647
1.365.000 TL;Audi;A3;A3 Sedan 1.6 TDI S Line;2015;225.000 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;110 hp;Sedan;25 Kasım 2025;3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-s-line/2015-model-audi-a3-1-6tdi-sline/34891927
1.290.000 TL;Audi;A3;A3 Sedan 1.6 TDI Dynamic;2017;190.000 km;Yarı Otomatik;50 lt;Siyah;1598 cc;116 hp;Sedan;24 Kasım 2025;1 değişen, 4 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-dynamic/defne-otomotivden-satilik-audi-a3-sedan-1-6-tdi-dynamic-2017-model-tekirdag/35095216
850.000 TL;Audi;A6;A6 Sedan 3.0 TDI Quattro;2005;380.000 km;Otomatik;80 lt;Gri (Gümüş);2967 cc;233 hp;Sedan;24 Kasım 2025;2 değişen;İkinci El;https://www.arabam.com/ilan/sahibinden-satilik-audi-a6-sedan-3-0-tdi-quattro/audi-a6-3-0-tdi-4-ceker-225kw-takas-olur/32532464
5.385.000 TL;Audi;A5;A5 Sportback 40 TDI Quattro S Line;2022;99.000 km;Yarı Otomatik;58 lt;Gri;1968 cc;204 hp;Hatchback/5;24 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a5-sportback-40-tdi-quattro-s-line/galeriden-audi-a6-40-tdi-quattro-s-line-2022-model-elazig/33433020
1.685.000 TL;Audi;A6;A6 Sedan 2.0 TDI;2012;198.000 km;Otomatik;65 lt;Beyaz;1968 cc;177 hp;Sedan;24 Kasım 2025;3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/akt-motors-tan-2012-audi-a6-2-0-tdi-177hp-isitma-vakum-hafiza/35077244
2.019.900 TL;Audi;A3;A3 Sedan 35 TFSI Advanced;2022;158.500 km;Otomatik;Hibrit;Gri;1401 - 1600 cm3;126 - 150 HP;Sedan;23 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-35-tfsi-advanced/158-500-km-de-2022-audi-a3-sedan-advanced-cam-tavan-hatasiz/34785674
2.395.000 TL;Audi;A6;A6 Sedan 2.0 TDI Quattro;2018;270.000 km;Yarı Otomatik;65 lt;Siyah;1968 cc;190 hp;Sedan;23 Kasım 2025;1 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi-quattro/2018-model-hatasiz-makam-araci-audi-a6-quatro-emsalsiz/34737823
532.000 TL;Audi;A3;A3 Sportback 1.6 Ambition;2006;226.000 km;Düz;55 lt;Siyah;1595 cc;102 hp;Hatchback/3;23 Kasım 2025;1 değişen, 10 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-ambition/2006-model-otomatik-vites-226binkm-de-sline-a3-k-kartina-taksit/33350790
1.425.000 TL;Audi;A3;A3 Sportback 1.6 TDI Design Line;2017;195.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;22 Kasım 2025;Belirtilmemiş;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-design-line/ata-cars-2017-audi-a3-cam-tavan-s-tronic-hatasiz/35026404
1.700.000 TL;Audi;A4;A4 Sedan 1.4 TFSI Dynamic;2016;302.000 km;Yarı Otomatik;54 lt;Siyah;1395 cc;150 hp;Sedan;22 Kasım 2025;4 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-1-4-tfsi-dynamic/grn-autodan-expertiz-raporlu/34057760
1.090.000 TL;Audi;A3;A3 Sedan 1.6 TDI Ambition;2015;249.000 km;Otomatik;Dizel;Siyah;1401 - 1600 cm3;101 - 125 HP;Sedan;22 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-ambition/2015-1-6-audi-a3-sedan-recaro-3-kol-direksiyon-masrafsiz/35171478
1.145.000 TL;Audi;A4;A4 Sedan 2.0 TDI;2011;191.000 km;Otomatik;65 lt;Beyaz;1968 cc;143 hp;Sedan;22 Kasım 2025;1 değişen, 3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/2011-audi-a4-2-0-tdi-otomatik-vites-191-binkm/33350619
1.180.000 TL;Audi;A4;A4 Sedan 2.0 TDI;2013;249.000 km;Otomatik;63 lt;Siyah;1968 cc;150 hp;Sedan;22 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/2013-audi-a4-limousine-hatasiz-boyasiz-siyah-renk/33327032
2.100.000 TL;Audi;S;S3 2.0 TFSI Quattro;2014;170.000 km;Otomatik;Benzin;Siyah;1801 - 2000 cm3;276 - 300 HP;Sedan;20 Kasım 2025;2 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-s-s3-2-0-tfsi-quattro/ync-motors-2014-audi-s3-sedan-2-0-tfsi-quattro-siyah-350-hp/34980416
1.179.000 TL;Audi;A3;A3 Sportback 1.6 TDI Ambition;2013;156.700 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Hatchback/5;20 Kasım 2025;7 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-ambition/2013-audi-a3-dizel-otomatik-3-kol-direksiyon-recore-koltuk/32268937
1.515.000 TL;Audi;A3;A3 Sedan 1.6 TDI Ambiente;2015;115.000 km;Otomatik;Dizel;Beyaz;1401 - 1600 cm3;101 - 125 HP;Sedan;20 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-ambiente/hatasiz-boyasiz-emsalsiz-115-bin-km-2015-audi-a3-1-6-tdi-ambient/31914408
2.425.000 TL;Audi;A6;A6 Sedan 2.0 TDI Quattro;2016;235.000 km;Yarı Otomatik;65 lt;Gri;1968 cc;190 hp;Sedan;18 Kasım 2025;3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi-quattro/emcar-motors-audi-a6-2-0tdi-quattro-cift-navi-vakum-elk-bagaj/35124573
1.149.000 TL;Audi;A6;A6 Sedan 2.0 TDI;2012;372.000 km;Otomatik;65 lt;Beyaz;1968 cc;177 hp;Sedan;18 Kasım 2025;1 değişen;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a6-sedan-2-0-tdi/a6-2-0tdi-8ileri-vakum-20jant-k-isitma-rs-tamp-muk-kondisyon/32745958
1.320.000 TL;Audi;A4;A4 Sedan 2.0 TDI;2015;224.000 km;Otomatik;Dizel;Beyaz;1801 - 2000 cm3;126 - 150 HP;Sedan;17 Kasım 2025;3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-2-0-tdi/2015-a4-2-tdi-multitronic-2-sahibinden-serv-bakmli-joistik-150bg/34866740
2.125.000 TL;Audi;A3;A3 Sportback 35 TFSI Advanced;2023;69.000 km;Yarı Otomatik;50 lt;Beyaz;1498 cc;150 hp;Hatchback/5;17 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-35-tfsi-advanced/met-motors-audi-a3-35tfsi-hybrit-hatasiz-servis-bakim/31705753
1.235.000 TL;Audi;A3;A3 Sedan 1.6 TDI Ambition;2013;207.500 km;Yarı Otomatik;50 lt;Siyah;1598 cc;105 hp;Sedan;16 Kasım 2025;3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-ambition/degisensiz-2014-cikis-limousine-ici-bej-f1-vites-3d-tasarim/34796077
"1.655.000 TL
1.625.000 TL";Audi;A3;A3 Sportback 1.6 TDI Ambiente;2016;132.000 km;Yarı Otomatik;50 lt;Beyaz;1598 cc;110 hp;Hatchback/5;15 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-1-6-tdi-ambiente/oz-kalbisen-otomotivden/34750046
3.110.000 TL;Audi;A4;A4 Sedan 45 TFSI Quattro Advanced;2020;110.000 km;Otomatik;Benzin;Siyah;1801 - 2000 cm3;251 - 275 HP;Sedan;15 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-45-tfsi-quattro-advanced/ruyam-motors-audi-a4-45-tfsi-quattro-hayalet-isitma-m-perde/34231340
1.769.000 TL;Audi;A4;A4 Sedan 1.4 TFSI Design;2017;187.000 km;Yarı Otomatik;54 lt;Gri;1395 cc;150 hp;Sedan;15 Kasım 2025;3 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a4-sedan-1-4-tfsi-design/valore-auto-2017-a4-1-4tfsi-design-150-hp-sunroof-matrix-hatasiz/34231206
2.555.000 TL;Audi;A3;A3 Sportback 35 TFSI Advanced;2025;6.001 km;Otomatik;Hibrit;Beyaz;1401 - 1600 cm3;151 - 175 HP;Coupe;12 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sportback-35-tfsi-advanced/galeriden-audi-a3-sportback-35-tfsi-advanced-2025-model-istanbul/34625289
1.379.900 TL;Audi;A3;A3 Sedan 1.0 TFSI Dynamic;2016;145.000 km;Yarı Otomatik;50 lt;Beyaz;999 cc;116 hp;Sedan;12 Kasım 2025;Tamamı orjinal;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-0-tfsi-dynamic/1-19-kredi-beyond-2016-145-000-km-degisensiz-boyasiz-temiz-a3/33557563
1.150.000 TL;Audi;A3;A3 Sedan 1.6 TDI Ambition;2013;194.000 km;Yarı Otomatik;50 lt;Füme;1598 cc;105 hp;Sedan;11 Kasım 2025;1 değişen, 5 boyalı;İkinci El;https://www.arabam.com/ilan/galeriden-satilik-audi-a3-sedan-1-6-tdi-ambition/audi-a3-sedan-1-6-tdi-ambition-2013-model-izmir/34443512
